,,,,Chlamydia trachomatis D/UW3,,,,,,,,,FUNCTIONAL ANNOTATIONS,,,,,,,,,,,,,EXPRESSION DATA,,,,,,,,,,MUTANTS,,,STRUCTURAL MODELS,,,,,,,,,,,,,,,,,,,,
uppS CT450,CT450,O84456,uppS,253,253,,,CTL0710,TC0735,Isoprenyl transferase (EC 2.5.1.-),28.8,O84456,Inermediary metabolism,9D270E,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,UPP synthase family,ND,ND,ND,-,-,210,267,291,244,#N/A,,,,,,,,O84456,O84456,,,,,,polyprenol biosynthetic process [GO:0016094],,magnesium ion binding [GO:0000287]; polyprenyltransferase activity [GO:0002094],,,,SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01139}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_01139}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_01139}.,
cdsA CT451,CT451,O84457,cdsA,305,305,,,CTL0711,TC0736,Phosphatidate cytidylyltransferase (EC 2.7.7.41) (CDP-DAG synthase) (CDP-DG synthase) (CDP-diacylglycerol synthase) (CDS) (CDP-diglyceride pyrophosphorylase) (CDP-diglyceride synthase) (CTP:phosphatidate cytidylyltransferase),33.8,O84457,Lipid metabolism,6F2D90,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,CDS family,ND,ND,ND,-,-,169,402,621,667,,,,,,,,,O84457,O84457,,,,,,CDP-diacylglycerol biosynthetic process [GO:0016024],plasma membrane [GO:0005886],phosphatidate cytidylyltransferase activity [GO:0004605],SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.,Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.,Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.,,,,
cmk CT452,CT452,O84458,cmk,216,216,,,CTL0712,TC0737,Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase),24.0,O84458,Nucleotide metabolism,F497AE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"Cytidylate kinase family, Type 1 subfamily",29,ND,,-,-,236,319,437,402,,,,,,,,,O84458,O84458,,,,,,nucleobase-containing small molecule interconversion [GO:0015949]; phosphorylation [GO:0016310]; pyrimidine nucleotide metabolic process [GO:0006220],cytosol [GO:0005829],ATP binding [GO:0005524]; CMP kinase activity [GO:0036430]; cytidylate kinase activity [GO:0004127]; dCMP kinase activity [GO:0036431],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00238}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00238}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00238}.,,,,
plsC CT453,CT453,O84459,plsC,216,216,,,CTL0713,TC0738,Glycerol-3-P Acyltransferase,23.8,O84459,Lipid metabolism,6F2D90,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,NQ,ND,ND,-,-,124,286,374,319,,,,,,,,,O84459,O84459,,,,,,phosphatidic acid biosynthetic process [GO:0006654],,1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841],,,,,,,
argS CT454,CT454,O84460,argS,563,563,,,CTL0714,TC0739,Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS),63.0,O84460,Translation,BED630,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Class-I aminoacyl-tRNA synthetase family,32,ND,,-,-,132,122,274,286,,,,,,,,,O84460,O84460,,,,,,arginyl-tRNA aminoacylation [GO:0006420],cytoplasm [GO:0005737],arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,Cytoplasm {ECO:0000250}.,Cytoplasm {ECO:0000250}.,SUBUNIT: Monomer. {ECO:0000250}.,Monomer. {ECO:0000250}.,Monomer. {ECO:0000250}.,
murA CT455,CT455,O84461,murA,444,444,,,CTL0715,TC0740,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT),48.4,O84461,Cell envelope,00A69D,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"EPSP synthase family, MurA subfamily",ND,ND,ND,-,-,-,186,385,322,,,,,,,,,O84461,O84461,,,,,,cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; UDP-N-acetylgalactosamine biosynthetic process [GO:0019277],cytoplasm [GO:0005737],UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity [GO:0008760],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00111}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00111}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00111}.,,,,
tarP CT456,CT456,O84462,tarP,1005,1005,,,CTL0716,TC0741,Translocated actin-recruiting phosphoprotein (Tarp protein),102.1,O84462,Secreted effector,00A551,,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,Chlamydial CPn_0572/CT_456/TC_0741 family,156,ND,,-,-,187,343,471,486,,,,,,,,,O84462,O84462,,,,,,,extracellular region [GO:0005576],SH2 domain binding [GO:0042169],SUBCELLULAR LOCATION: Secreted. Note=Secreted via type III secretion system and translocated into host cell. {ECO:0000250}.,Secreted. Note=Secreted via type III secretion system and translocated into host cell. {ECO:0000250}.,Secreted. Note=Secreted via type III secretion system and translocated into host cell. {ECO:0000250}.,,,,
 CT457,CT457,O84463,,238,238,,,CTL0717,TC0742,Probable transcriptional regulatory protein CT_457,26.6,O84463,Unknown,AAAAAA,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,TACO1 family,27,ND,,-,-,305,471,678,843,#N/A,,,,,,,,O84463,O84463,,,,,,regulation of DNA-templated transcription [GO:0006355],cytosol [GO:0005829],DNA binding [GO:0003677],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00693}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00693}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00693}.,,,,
YhhY CT458,CT458,O84464,YhhY,167,167,,,CTL0718,TC0743,Amino Group Acetyl Transferase,19.3,O84464,Other,EBEBEB,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,-,105,325,371,,,,,,,,,O84464,O84464,,,,,,,,"acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]",,,,,,,
prfB CT459,CT459,O84465,prfB,369,369,,,CTL0719,,Peptide chain release factor 2 (RF-2),42.6,O84465,Translation,BED630,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Prokaryotic/mitochondrial release factor family,8,ND,,-,-,-,99,189,232,,,,,,,,,O84465,O84465,,,,,,,cytoplasm [GO:0005737],"translation release factor activity, codon specific [GO:0016149]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,Cytoplasm {ECO:0000250}.,Cytoplasm {ECO:0000250}.,,,,
 CT460,CT460,O84466,,86,86,,,CTL0720,TC0745,SWIB (YM74) complex protein,9.7,O84466,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,82,11,,-,-,187,228,234,199,,,,,,,,,O84466,O84466,,,,,,,,,,,,,,,
lpxG CT461,CT461,O84467,lpxG,329,329,,,CTL0721,TC0746,"UDP-2,3-diacylglucosamine pyrophosphatase LpxG (UDP-DAGn pyrophosphatase) (EC 3.6.1.-) (UDP-2,3-diacylglucosamine hydrolase LpxG) (UDP-DAGn hydrolase)",37.0,O84467,Other,EBEBEB,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"Metallophosphoesterase superfamily, LpxG family",24,NQ,,-,-,234,262,251,284,#N/A,,,,,,,,O84467,O84467,,,,,,lipid A biosynthetic process [GO:0009245],plasma membrane [GO:0005886],"metal ion binding [GO:0046872]; UDP-2,3-diacylglucosamine hydrolase activity [GO:0008758]",SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000305|PubMed:27006461}; Single-pass membrane protein {ECO:0000255}; Cytoplasmic side {ECO:0000305|PubMed:27006461}.,Cell inner membrane {ECO:0000305|PubMed:27006461}; Single-pass membrane protein {ECO:0000255}; Cytoplasmic side {ECO:0000305|PubMed:27006461}.,Cell inner membrane {ECO:0000305|PubMed:27006461}; Single-pass membrane protein {ECO:0000255}; Cytoplasmic side {ECO:0000305|PubMed:27006461}.,,,,
ispD CT462,CT462,O84468,ispD,219,219,,,CTL0722,TC0747,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT),24.2,O84468,Inermediary metabolism,9D270E,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"IspD/TarI cytidylyltransferase family, IspD subfamily",ND,ND,ND,-,-,194,355,557,606,#N/A,,,,,,,,O84468,O84468,,,,,,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]",,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity [GO:0050518],,,,,,,
truA CT463,CT463,O84469,truA,267,267,,,CTL0723,,tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I),30.4,O84469,Translation,BED630,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,TRNA pseudouridine synthase TruA family,ND,ND,ND,-,-,174,392,639,635,,,,,,,,,O84469,O84469,,,,,,tRNA pseudouridine synthesis [GO:0031119],,pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; tRNA pseudouridine synthase activity [GO:0106029],,,,SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00171}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_00171}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_00171}.,
 CT464,CT464,O84470,,224,224,,,CTL0724,TC0749,Phosphoglycolate Phosphatase,26.2,O84470,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,228,263,315,392,,,,,,,,,O84470,O84470,,,,,,dephosphorylation [GO:0016311]; DNA repair [GO:0006281],cytosol [GO:0005829],phosphoglycolate phosphatase activity [GO:0008967],,,,,,,
 CT465,CT465,O84471,,213,213,,,CTL0725,TC0750,Lipoprotein,23.7,O84471,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,216,254,260,263,,,,,,,,,O84471,O84471,,,,,,,,,,,,,,,
 CT466,CT466,O84472,,109,109,,,CTL0726,TC0751,Uncharacterized protein,12.9,O84472,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,56,168,196,140,,,,,,,,,O84472,O84472,,,,,,,,,,,,,,,
atoS CT467,CT467,O84473,atoS,352,352,,,CTL0727,TC0752,histidine kinase (EC 2.7.13.3),39.9,O84473,Cell processes,0052A3,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,98,202,221,168,,,,,,,,,O84473,O84473,,,,,,regulation of DNA-templated transcription [GO:0006355],,ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155],,,,,,,
atoC CT468,CT468,O84474,atoC,386,386,,,CTL0728,TC0753,2-component regulatory system-ATPase,43.2,O84474,Transcription,FCB814,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,ND,ND,ND,-,-,121,164,200,121,,,,,,,,,O84474,O84474,,,,,,phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355],,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887],,,,,,,
 CT469,CT469,O84475,,178,178,,,CTL0729,TC0754,Type I restriction enzyme R protein N-terminal domain-containing protein,19.8,O84475,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,164,272,361,364,,,,,,,,,O84475,O84475,,,,,,,,,,,,,,,
recO CT470,CT470,O84476,recO,243,243,,,CTL0730,TC0755,DNA repair protein RecO (Recombination protein O),27.5,O84476,Replication,FFF100,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,RecO family,ND,ND,ND,-,-,185,308,312,272,,,,,,,,,O84476,O84476,,,,,,DNA recombination [GO:0006310]; double-strand break repair [GO:0006302],bacterial nucleoid [GO:0043590],,,,,,,,
 CT471,CT471,O84477,,200,200,,,CTL0731,TC0756,Membrane associated protein,22.8,O84477,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,217,167,196,308,,,,,,,,,O84477,O84477,,,,,,,,,,,,,,,
 CT472,CT472,O84478,,264,264,,,CTL0733,TC0757,DUF155 domain-containing protein,30.2,O84478,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,NQ,62,,-,-,215,362,428,457,,,,,,,,,O84478,O84478,,,,,,,,,,,,,,,
lda3 CT473,CT473,O84479,lda3,104,104,,,CTL0734,,Putative membrane protein insertion efficiency factor,11.7,O84479,Secreted effector,00A551,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,UPF0161 family,ND,ND,ND,205,241,259,255,243,210,,,,,,,,,O84479,O84479,,,,,,,plasma membrane [GO:0005886],,SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00386}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_00386}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_00386}.,Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00386}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_00386}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_00386}.,Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00386}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_00386}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_00386}.,,,,
 CT474,CT474,O84480,,309,309,,,CTL0735,TC0759,Uncharacterized protein CT_474,35.4,O84480,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,Chlamydial CPn_0593/CT_474/TC_0759 family,ND,ND,ND,248,267,275,295,320,325,,,,,,,,,O84480,O84480,,,,,,,membrane [GO:0016020],,SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.,Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.,Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.,,,,
pheT CT475,CT475,O84481,pheT,790,790,,,CTL0736,TC0760,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),87.1,O84481,Translation,BED630,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,"Phenylalanyl-tRNA synthetase beta subunit family, Type 1 subfamily",32,ND,,-,-,166,240,253,240,,,,,,,,,O84481,O84481,,,,,,phenylalanyl-tRNA aminoacylation [GO:0006432],phenylalanine-tRNA ligase complex [GO:0009328],ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,Cytoplasm {ECO:0000250}.,Cytoplasm {ECO:0000250}.,SUBUNIT: Tetramer of two alpha and two beta subunits. {ECO:0000250}.,Tetramer of two alpha and two beta subunits. {ECO:0000250}.,Tetramer of two alpha and two beta subunits. {ECO:0000250}.,
 CT476,CT476,O84482,,321,321,,,CTL0737,TC0761,Toxin-antitoxin system YwqK family antitoxin,36.3,O84482,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,82,108,67,40,,,,,,,,,O84482,O84482,,,,,,,,,,,,,,,
ada CT477,CT477,O84483,ada,170,170,,,CTL0738,TC0762,Methylated-DNA protein-cysteine methyltransferase,19.1,O84483,Transcription,FCB814,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,ND,ND,ND,-,-,71,92,69,67,,,,,,,,,O84483,O84483,,,,,,DNA repair [GO:0006281]; methylation [GO:0032259],,methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908],,,,,,,
oppC_2 CT478,CT478,O84484,oppC_2,578,578,,,CTL0739,TC0763,Oligopeptide Permease,66.6,O84484,Membrane transport,6DCFF5,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Binding-protein-dependent transport system permease family,ND,NQ,ND,-,293,419,480,473,470,#N/A,,,,,,,,O84484,O84484,,,,,,transmembrane transport [GO:0055085],plasma membrane [GO:0005886],,SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}.,Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}.,Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}.,,,,
oppB_2 CT479,CT479,O84485,oppB_2,492,492,,,CTL0740,TC0764,Oligopeptide Permease,55.6,O84485,Membrane transport,6DCFF5,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,"Binding-protein-dependent transport system permease family, OppBC subfamily",ND,NQ,ND,-,336,535,623,640,645,#N/A,,,,,,,,O84485,O84485,,,,,,transmembrane transport [GO:0055085],plasma membrane [GO:0005886],,SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,,
oppA_4 CT480,CT480,O84486,oppA_4,696,696,,,CTL0741,TC0765,Oligopeptide Binding Lipoprotein,79.9,O84486,Membrane transport,6DCFF5,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Bacterial solute-binding protein 5 family,ND,95,,368,472,562,554,560,553,#N/A,,,,,,,,O84486,O84486,,,,,,peptide transport [GO:0015833],outer membrane-bounded periplasmic space [GO:0030288],peptide transmembrane transporter activity [GO:1904680],,,,,,,
 CT480.1,CT480.1,O84487,,54,54,,,,,Secreted protein,5.7,O84487,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,43,21,34,32,29,,,,,,,,,O84487,O84487,,,,,,,,,,,,,,,
 CT481,CT481,O84488,,243,243,,,CTL0742,TC0767,Uncharacterized protein,27.9,O84488,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,245,396,517,623,,,,,,,,,O84488,O84488,,,,,,carbohydrate metabolic process [GO:0005975],,,,,,,,,
 CT482,CT482,O84489,,217,217,,,CTL0743,TC0769,Uncharacterized protein,24.8,O84489,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,53,,-,-,203,292,308,296,,,,,,,,,O84489,O84489,,,,,,,membrane [GO:0016020],,,,,,,,
 CT483,CT483,O84490,,121,121,,,CTL0744,TC0770,Uncharacterized protein,12.9,O84490,Inclusion membrane protein,E4B47E,,TRUE,,FALSE,,FALSE,,TRUE,,TRUE,,ND,ND,ND,-,295,251,365,425,351,,,,,,,,,O84490,O84490,,,,,,,membrane [GO:0016020],,,,,,,,
 CT484,CT484,O84491,,332,332,,,CTL0745,TC0771,Uncharacterized protein,38.6,O84491,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,NQ,ND,ND,-,124,280,452,462,458,,,,,,,,,O84491,O84491,,,,,,,membrane [GO:0016020],protein serine/threonine kinase activity [GO:0004674],,,,,,,
hemH CT485,CT485,O84492,hemH,314,314,,,CTL0746,TC0772,Ferrochelatase (EC 4.98.1.1) (Heme synthase) (Protoheme ferro-lyase),35.5,O84492,Cofactor metabolism,838FC7,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Ferrochelatase family,ND,ND,ND,-,-,-,107,129,146,#N/A,,,,,,,,O84492,O84492,,,,,,heme biosynthetic process [GO:0006783],cytoplasm [GO:0005737],ferrochelatase activity [GO:0004325]; metal ion binding [GO:0046872],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00323}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00323}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00323}.,,,,
fliY CT486,CT486,O84493,fliY,261,261,,,CTL0747,TC0773,Glutamine Binding Protein,29.0,O84493,Membrane transport,6DCFF5,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,55,96,,-,-,129,245,356,306,,,,,,,,,O84493,O84493,,,,,,,,,,,,,,,
yhhF CT487,CT487,O84494,yhhF,190,190,,,CTL0748,TC0774,Methylase,20.9,O84494,Other,EBEBEB,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,18,ND,,-,-,67,135,250,245,,,,,,,,,O84494,O84494,,,,,,rRNA methylation [GO:0031167],,methyltransferase activity [GO:0008168]; nucleic acid binding [GO:0003676],,,,,,,
 CT488,CT488,O84495,,244,244,,,CTL0749,TC0775,Calcineurin-like phosphoesterase domain-containing protein,27.7,O84495,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,NQ,ND,ND,-,-,124,195,255,262,,,,,,,,,O84495,O84495,,,,,,,,hydrolase activity [GO:0016787],,,,,,,
glgC CT489,CT489,O84496,glgC,441,441,,,CTL0750,TC0776,Glucose-1-P Adenyltransferase,49.9,O84496,Inermediary metabolism,9D270E,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Bacterial/plant glucose-1-phosphate adenylyltransferase family,42,ND,,-,214,374,465,457,422,,,,,,,,,O84496,O84496,,,,,,glycogen biosynthetic process [GO:0005978],,ATP binding [GO:0005524]; glucose-1-phosphate adenylyltransferase activity [GO:0008878],,,,,,,
 CT490,CT490,O84497,,83,83,,,CTL0751,TC0777,Uncharacterized protein,9.6,O84497,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,ND,ND,ND,-,-,54,214,329,281,,,,,,,,,O84497,O84497,,,,,,,,,,,,,,,
rho CT491,CT491,O84498,rho,464,464,,,CTL0752,TC0778,Transcription termination factor Rho (EC 3.6.4.-) (ATP-dependent helicase Rho),51.7,O84498,Transcription,FCB814,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,Rho family,91,102,,-,42,274,295,284,290,,,,,,,,,O84498,O84498,,,,,,DNA-templated transcription termination [GO:0006353],,"ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on RNA [GO:0008186]; helicase activity [GO:0004386]; RNA binding [GO:0003723]",,,,SUBUNIT: Homohexamer. The homohexamer assembles into an open ring structure. {ECO:0000256|HAMAP-Rule:MF_01884}.,Homohexamer. The homohexamer assembles into an open ring structure. {ECO:0000256|HAMAP-Rule:MF_01884}.,Homohexamer. The homohexamer assembles into an open ring structure. {ECO:0000256|HAMAP-Rule:MF_01884}.,
coaE CT492,CT492,O84499,coaE,202,202,,,CTL0753,TC0779,Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase),23.0,O84499,Cofactor metabolism,838FC7,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,CoaE family,18,ND,,-,152,362,423,440,398,#N/A,,,,,,,,O84499,O84499,,,,,,coenzyme A biosynthetic process [GO:0015937]; phosphorylation [GO:0016310],cytoplasm [GO:0005737],ATP binding [GO:0005524]; dephospho-CoA kinase activity [GO:0004140],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00376}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00376}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00376}.,,,,
polA CT493,CT493,O84500,polA,866,866,,,CTL0754,TC0780,DNA polymerase I (EC 2.7.7.7),96.6,O84500,Replication,FFF100,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,DNA polymerase type-A family,30,ND,,-,124,384,512,534,423,,,,,,,,,O84500,O84500,,,,,,DNA-templated DNA replication [GO:0006261]; double-strand break repair [GO:0006302],,3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887],,,,,,,
sohB CT494,CT494,O84501,sohB,331,331,,,CTL0755,TC0781,Protease,35.8,O84501,Other,EBEBEB,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,Peptidase S49 family,53,130,,-,-,162,354,555,595,,,,,,,,,O84501,O84501,,,,,,proteolysis [GO:0006508],,serine-type peptidase activity [GO:0008236],,,,,,,
tlcB CT495,CT495,O84502,tlcB,540,540,,,CTL0756,TC0782,"ADP,ATP carrier protein 2 (ADP/ATP translocase 2)",59.8,O84502,Other,EBEBEB,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,ADP/ATP translocase tlc family,ND,68,,320,420,574,573,589,570,,,,,,,,,O84502,O84502,,,,,,,plasma membrane [GO:0005886],ATP binding [GO:0005524]; ATP:ADP antiporter activity [GO:0005471],SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,,,,
pgsA_1 CT496,CT496,O84503,pgsA_1,168,168,,,CTL0757,TC0783,CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase (EC 2.7.8.5),19.6,O84503,Lipid metabolism,6F2D90,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,CDP-alcohol phosphatidyltransferase class-I family,ND,ND,ND,-,249,542,613,602,549,#N/A,,,,,,,,O84503,O84503,,,,,,glycerophospholipid biosynthetic process [GO:0046474],membrane [GO:0016020],CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity [GO:0008444],SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,,
