,,,,Chlamydia muridarum,,,,,,,,,FUNCTIONAL ANNOTATIONS,,,,,,,,,,,,,,,,,,MUTANTS,,,,STRUCTURAL MODELS,,,,,,,,,,,,,,,
 TC0543,TC0543,Q9PKC3,,95,95,,,,CTL0523,Cell division protein FtsL,11.4,Q9PKC3,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKC3,,,,,,,,,,,,
rsmH TC0544,TC0544,Q9PKC2,rsmH,302,302,,,,CTL0524,Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH),34.1,Q9PKC2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Methyltransferase superfamily, RsmH family",,,,,FALSE,,FALSE,,FALSE,,,,Q9PKC2,,,,,rRNA base methylation [GO:0070475],cytoplasm [GO:0005737],rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01007}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01007}.,,,
 TC0545,TC0545,Q9PKC1,,186,186,,,,CTL0525,Uncharacterized protein TC_0545,21.1,Q9PKC1,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Chlamydial CPn_0422/CT_273/TC_0545 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKC1,,,,,,,,,,,,
 TC0546,TC0546,Q9PKC0,,139,139,,,,CTL0526,"Type III secretion chaperone, putative",15.6,Q9PKC0,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKC0,,,,,,,protein serine/threonine kinase activity [GO:0004674],,,,,
dnaA2 TC0547,TC0547,Q9PKB9,dnaA2,455,455,,,,CTL0527,Chromosomal replication initiator protein DnaA 2,51.4,Q9PKB9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,DnaA family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKB9,,,,,DNA replication initiation [GO:0006270]; regulation of DNA replication [GO:0006275],cytoplasm [GO:0005737],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA replication origin binding [GO:0003688],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,Cytoplasm {ECO:0000250}.,,,
 TC0548,TC0548,Q9PKB8,,195,195,,,,CTL0528,Polymer-forming cytoskeletal family protein,21.4,Q9PKB8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKB8,,,,,,,,,,,,
 TC0549,TC0549,Q9PKB7,,236,236,,,,CTL0529,Uncharacterized protein,27.2,Q9PKB7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKB7,,,,,,,,,,,,
nqrB TC0550,TC0550,Q9PKB6,nqrB,503,503,,,,CTL0530,Na(+)-translocating NADH-quinone reductase subunit B (Na(+)-NQR subunit B) (Na(+)-translocating NQR subunit B) (EC 7.2.1.1) (NQR complex subunit B) (NQR-1 subunit B),55.0,Q9PKB6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,NqrB/RnfD family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKB6,,,,,respiratory electron transport chain [GO:0022904]; sodium ion transport [GO:0006814]; transmembrane transport [GO:0055085],plasma membrane [GO:0005886],"FMN binding [GO:0010181]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]",SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00426}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00426}.,Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00426}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00426}.,"SUBUNIT: Composed of six subunits; NqrA, NqrB, NqrC, NqrD, NqrE and NqrF. {ECO:0000255|HAMAP-Rule:MF_00426}.","Composed of six subunits; NqrA, NqrB, NqrC, NqrD, NqrE and NqrF. {ECO:0000255|HAMAP-Rule:MF_00426}.",
nqrC TC0551,TC0551,Q9PKB5,nqrC,318,318,,,,CTL0531,Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 7.2.1.1) (NQR complex subunit C) (NQR-1 subunit C),34.8,Q9PKB5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,NqrC family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKB5,,,,,sodium ion transport [GO:0006814],plasma membrane [GO:0005886],"FMN binding [GO:0010181]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]",SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00427}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00427}.,Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00427}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00427}.,"SUBUNIT: Composed of six subunits; NqrA, NqrB, NqrC, NqrD, NqrE and NqrF. {ECO:0000255|HAMAP-Rule:MF_00427}.","Composed of six subunits; NqrA, NqrB, NqrC, NqrD, NqrE and NqrF. {ECO:0000255|HAMAP-Rule:MF_00427}.",
nqrD TC0552,TC0552,Q9PKB4,nqrD,213,213,,,,CTL0532,Na(+)-translocating NADH-quinone reductase subunit D (Na(+)-NQR subunit D) (Na(+)-translocating NQR subunit D) (EC 7.2.1.1) (NQR complex subunit D) (NQR-1 subunit D),23.1,Q9PKB4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,NqrDE/RnfAE family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKB4,,,,,sodium ion transport [GO:0006814],plasma membrane [GO:0005886],"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]",SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00428}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00428}.,Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00428}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00428}.,"SUBUNIT: Composed of six subunits; NqrA, NqrB, NqrC, NqrD, NqrE and NqrF. {ECO:0000255|HAMAP-Rule:MF_00428}.","Composed of six subunits; NqrA, NqrB, NqrC, NqrD, NqrE and NqrF. {ECO:0000255|HAMAP-Rule:MF_00428}.",
nqrE TC0553,TC0553,Q9PKB3,nqrE,244,244,,,,CTL0533,Na(+)-translocating NADH-quinone reductase subunit E (Na(+)-NQR subunit E) (Na(+)-translocating NQR subunit E) (EC 7.2.1.1) (NQR complex subunit E) (NQR-1 subunit E),26.5,Q9PKB3,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,NqrDE/RnfAE family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKB3,,,,,respiratory electron transport chain [GO:0022904]; sodium ion transport [GO:0006814],Gram-negative-bacterium-type cell wall [GO:0009276]; plasma membrane [GO:0005886],"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]",SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00429}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00429}.,Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_00429}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00429}.,"SUBUNIT: Composed of six subunits; NqrA, NqrB, NqrC, NqrD, NqrE and NqrF. {ECO:0000255|HAMAP-Rule:MF_00429}.","Composed of six subunits; NqrA, NqrB, NqrC, NqrD, NqrE and NqrF. {ECO:0000255|HAMAP-Rule:MF_00429}.",
gcvH TC0554,TC0554,Q9PKB2,gcvH,117,117,,,,CTL0534,Glycine cleavage system H-like protein,13.1,Q9PKB2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,GcvH family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKB2,,,,,glycine decarboxylation via glycine cleavage system [GO:0019464],glycine cleavage complex [GO:0005960],,,,,,
 TC0556,TC0556,Q9PKB1,,690,690,,,,CTL0535,Inner membrane protein,80.4,Q9PKB1,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,TRUE,,TRUE,,FALSE,,,,Q9PKB1,,,,,,,,,,,,
 TC0557,TC0557,Q9PKB0,,474,474,,,,CTL0536,Phospholipase D family protein,54.2,Q9PKB0,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKB0,,,,,cardiolipin biosynthetic process [GO:0032049],,phosphatidyltransferase activity [GO:0030572],,,,,
 TC0558,TC0558,Q9PKA9,,239,239,,,,CTL0537,BPL/LPL catalytic domain-containing protein,26.7,Q9PKA9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA9,,,,,protein modification process [GO:0036211],,,,,,,
clpC TC0559,TC0559,Q9PKA8,clpC,870,870,,,,CTL0538,Probable ATP-dependent Clp protease ATP-binding subunit,97.0,Q9PKA8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"ClpA/ClpB family, ClpC subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA8,,,,,,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887],,,,,
mnmA TC0560,TC0560,Q9PKA7,mnmA,358,358,,,,CTL0539,tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13),40.0,Q9PKA7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,MnmA/TRMU family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA7,,,,,tRNA modification [GO:0006400],cytoplasm [GO:0005737],ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00144}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00144}.,,,
 TC0561,TC0561,Q9PKA6,,558,558,,,,CTL0540,Uncharacterized protein TC_0561,62.5,Q9PKA6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Chlamydial CPn_0065/CT_288/TC_0561 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA6,,,,,,,,,,,,
 TC0562,TC0562,Q9PKA5,,384,384,,,,CTL0541,Uncharacterized protein,41.5,Q9PKA5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA5,,,,,,membrane [GO:0016020],,,,,,
 TC0563,TC0563,Q9PKA4,,223,223,,,,CTL0542,"PTS system, IIA component",25.7,Q9PKA4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,EUO family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA4,,,,,,,,,,,,
 TC0564,TC0564,Q9PKA3,,165,165,,,,CTL0543,"PTS system, IIA component",18.2,Q9PKA3,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA3,,,,,,,,,,,,
dut TC0565,TC0565,Q9PKA2,dut,145,145,,,,CTL0544,Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase),15.3,Q9PKA2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,DUTPase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA2,,,,,dUMP biosynthetic process [GO:0006226]; dUTP catabolic process [GO:0046081],,dUTP diphosphatase activity [GO:0004170]; magnesium ion binding [GO:0000287],,,,,
accD TC0566,TC0566,Q9PKA1,accD,283,283,,,,CTL0545,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15),31.0,Q9PKA1,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,AccD/PCCB family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA1,,,,,fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295],acetyl-CoA carboxylase complex [GO:0009317],acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; carboxyl- or carbamoyltransferase activity [GO:0016743]; zinc ion binding [GO:0008270],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496, ECO:0000256|HAMAP-Rule:MF_01395}.","Cytoplasm {ECO:0000256|ARBA:ARBA00004496, ECO:0000256|HAMAP-Rule:MF_01395}.","SUBUNIT: Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD). {ECO:0000256|HAMAP-Rule:MF_01395}.","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD). {ECO:0000256|HAMAP-Rule:MF_01395}.",
sodA TC0567,TC0567,Q9PKA0,sodA,205,205,,,,CTL0546,Superoxide dismutase [Mn] (EC 1.15.1.1),23.3,Q9PKA0,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Iron/manganese superoxide dismutase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PKA0,,,,,,,metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784],,,SUBUNIT: Homodimer. {ECO:0000250}.,Homodimer. {ECO:0000250}.,
 TC0568,TC0568,Q9PK99,,593,593,,,,CTL0547,"Phosphoglucomutase/phosphomannomutase, putative",67.1,Q9PK99,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Phosphohexose mutase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK99,,,,,carbohydrate metabolic process [GO:0005975],,intramolecular phosphotransferase activity [GO:0016868]; magnesium ion binding [GO:0000287],,,,,
 TC0569,TC0569,Q9PK98,,157,157,,,,CTL0548,Uncharacterized protein,17.9,Q9PK98,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK98,,,,,,,,,,,,
rnc TC0570,TC0570,Q9PK97,rnc,232,232,,,,CTL0549,Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III),25.7,Q9PK97,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Ribonuclease III family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK97,,,,,mRNA processing [GO:0006397]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033],cytoplasm [GO:0005737],metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00104}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00104}.,SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00104}.,Homodimer. {ECO:0000255|HAMAP-Rule:MF_00104}.,
radA TC0571,TC0571,Q9PK96,radA,455,455,,,,CTL0550,DNA repair protein RadA (EC 3.6.4.-) (Branch migration protein RadA),50.0,Q9PK96,Unknown,AAAAAA,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,"RecA family, RadA subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PK96,,,,,proteolysis [GO:0006508]; recombinational repair [GO:0000725],,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent DNA damage sensor activity [GO:0140664]; ATP-dependent peptidase activity [GO:0004176]; damaged DNA binding [GO:0003684]; metal ion binding [GO:0046872]; serine-type endopeptidase activity [GO:0004252],,,,,
hemC TC0572,TC0572,Q9PK95,hemC,242,242,,,,CTL0551,Probable porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase),27.3,Q9PK95,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,HMBS family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK95,,,,,protoporphyrinogen IX biosynthetic process [GO:0006782],,hydroxymethylbilane synthase activity [GO:0004418],,,,,
 TC0573,TC0573,Q9PK94,,158,158,,,,,Inclusion membrane protein,17.4,Q9PK94,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,TRUE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK94,,,,,,membrane [GO:0016020],,,,,,
 TC0574,TC0574,Q9PK93,,127,127,,,,,Uncharacterized protein,13.9,Q9PK93,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK93,,,,,,membrane [GO:0016020],,,,,,
pknD TC0575,TC0575,Q9PK92,pknD,934,934,,,,CTL0553,Serine/threonine-protein kinase PknD (EC 2.7.11.1),107.5,Q9PK92,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Protein kinase superfamily, Ser/Thr protein kinase family",,,,,TRUE,,TRUE,,FALSE,,,,Q9PK92,,,,,phosphorylation [GO:0016310],,ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674],,,,,
valS TC0576,TC0576,Q9PK91,valS,939,939,,,,CTL0554,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),107.1,Q9PK91,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Class-I aminoacyl-tRNA synthetase family, ValS type 1 subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PK91,,,,,valyl-tRNA aminoacylation [GO:0006438],cytoplasm [GO:0005737],aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_02004}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_02004}.,SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_02004}.,Monomer. {ECO:0000255|HAMAP-Rule:MF_02004}.,
 TC0577,TC0577,Q9PK90,,178,178,,,,CTL0555,Lipoprotein,20.4,Q9PK90,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK90,,,,,,,,,,,,
atpK TC0578,TC0578,Q9PK89,atpK,141,141,,,,CTL0556,"ATP synthase, subunit K",14.3,Q9PK89,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK89,,,,,,"proton-transporting two-sector ATPase complex, proton-transporting domain [GO:0033177]",proton transmembrane transporter activity [GO:0015078],SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,
atpI TC0579,TC0579,Q9PK88,atpI,649,649,,,,CTL0557,V-type ATP synthase subunit I (V-ATPase subunit I),73.4,Q9PK88,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,V-ATPase 116 kDa subunit family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK88,,,,,,"plasma membrane [GO:0005886]; proton-transporting V-type ATPase, V0 domain [GO:0033179]","proton-transporting ATPase activity, rotational mechanism [GO:0046961]",SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,,,
atpD TC0580,TC0580,Q9PK87,atpD,203,203,,,,CTL0558,V-type ATP synthase subunit D (V-ATPase subunit D),23.2,Q9PK87,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,V-ATPase D subunit family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK87,,,,,proton motive force-driven plasma membrane ATP synthesis [GO:0042777],,"ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]",,,,,
atpB TC0581,TC0581,Q9PK86,atpB,438,438,,,,CTL0559,V-type ATP synthase beta chain (V-ATPase subunit B),48.6,Q9PK86,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,ATPase alpha/beta chains family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK86,,,,,proton motive force-driven plasma membrane ATP synthesis [GO:0042777],,"ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]",,,,,
atpA TC0582,TC0582,Q9PK85,atpA,591,591,,,,CTL0560,V-type ATP synthase alpha chain (EC 7.1.2.2) (V-ATPase subunit A),65.3,Q9PK85,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,ATPase alpha/beta chains family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK85,,,,,proton motive force-driven plasma membrane ATP synthesis [GO:0042777],,"ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]",,,,,
 TC0583,TC0583,Q9PK84,,266,266,,,,CTL0561,Uncharacterized protein TC_0583,31.9,Q9PK84,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Chlamydial CPn_0087/CT3_09/TC_0583 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK84,,,,,,,,,,,,
atpE TC0584,TC0584,Q9PK83,atpE,208,208,,,,CTL0562,V-type ATP synthase subunit E (V-ATPase subunit E),22.9,Q9PK83,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,V-ATPase E subunit family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK83,,,,,proton motive force-driven plasma membrane ATP synthesis [GO:0042777],"proton-transporting two-sector ATPase complex, catalytic domain [GO:0033178]","ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]",,,,,
 TC0585,TC0585,Q9PK82,,237,237,,,,CTL0563,Lipoprotein,26.4,Q9PK82,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK82,,,,,,,,,,,,
 TC0586,TC0586,Q9PK81,,128,128,,,,CTL0564,Ferredoxin,14.3,Q9PK81,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK81,,,,,,,,,,,,
tal TC0587,TC0587,Q9PK80,tal,327,327,,,,CTL0565,Transaldolase (EC 2.2.1.2),36.3,Q9PK80,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Transaldolase family, Type 1 subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PK80,,,,,carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098],cytoplasm [GO:0005737],transaldolase activity [GO:0004801],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00492}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00492}.,,,
rpoC TC0588,TC0588,Q9PK79,rpoC,1396,1396,,,,CTL0566,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta'),154.9,Q9PK79,Unknown,AAAAAA,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,RNA polymerase beta' chain family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PK79,,,,,DNA-templated transcription [GO:0006351],DNA-directed RNA polymerase complex [GO:0000428],DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270],,,"SUBUNIT: The RNAP catalytic core consists of 2 alpha, 1 beta, 1 beta' and 1 omega subunit. When a sigma factor is associated with the core the holoenzyme is formed, which can initiate transcription. {ECO:0000255|HAMAP-Rule:MF_01322}.","The RNAP catalytic core consists of 2 alpha, 1 beta, 1 beta' and 1 omega subunit. When a sigma factor is associated with the core the holoenzyme is formed, which can initiate transcription. {ECO:0000255|HAMAP-Rule:MF_01322}.",
rpoB TC0589,TC0589,P56869,rpoB,1252,1252,,,,CTL0567,DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta),140.0,P56869,Unknown,AAAAAA,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,RNA polymerase beta chain family,,,,,FALSE,,FALSE,,FALSE,,,,P56869,,,,,DNA-templated transcription [GO:0006351],DNA-directed RNA polymerase complex [GO:0000428],DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549],,,"SUBUNIT: The RNAP catalytic core consists of 2 alpha, 1 beta, 1 beta' and 1 omega subunit. When a sigma factor is associated with the core the holoenzyme is formed, which can initiate transcription. {ECO:0000255|HAMAP-Rule:MF_01321}.","The RNAP catalytic core consists of 2 alpha, 1 beta, 1 beta' and 1 omega subunit. When a sigma factor is associated with the core the holoenzyme is formed, which can initiate transcription. {ECO:0000255|HAMAP-Rule:MF_01321}.",
rplL TC0590,TC0590,P38001,rplL,130,130,,,,CTL0568,Large ribosomal subunit protein bL12 (50S ribosomal protein L7/L12),13.6,P38001,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Bacterial ribosomal protein bL12 family,,,,,FALSE,,FALSE,,FALSE,,,,P38001,,,,,translation [GO:0006412],ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840],structural constituent of ribosome [GO:0003735],,,"SUBUNIT: Homodimer. Part of the ribosomal stalk of the 50S ribosomal subunit. Forms a multimeric L10(L12)X complex, where L10 forms an elongated spine to which 2 to 4 L12 dimers bind in a sequential fashion. Binds GTP-bound translation factors. {ECO:0000255|HAMAP-Rule:MF_00368}.","Homodimer. Part of the ribosomal stalk of the 50S ribosomal subunit. Forms a multimeric L10(L12)X complex, where L10 forms an elongated spine to which 2 to 4 L12 dimers bind in a sequential fashion. Binds GTP-bound translation factors. {ECO:0000255|HAMAP-Rule:MF_00368}.",
